team1Name,team2Name,week,day,start,end,season,league,location
Team 1,Team 4,18,1,17.0,19.0,2024,League 1,Venue 1 Field #1
Team 2,Team 6,18,1,19.0,21.0,2024,League 1,Venue 1 Field #1
Team 3,Team 8,18,1,17.0,19.0,2024,League 1,Venue 1 Field #2
Team 5,Team 7,18,1,19.0,21.0,2024,League 1,Venue 1 Field #2
Team 1,Team 2,19,1,17.0,19.0,2024,League 1,Venue 1 Field #1
Team 3,Team 4,19,1,19.0,21.0,2024,League 1,Venue 1 Field #1
Team 5,Team 6,19,1,17.0,19.0,2024,League 1,Venue 1 Field #2
Team 7,Team 8,19,1,19.0,21.0,2024,League 1,Venue 1 Field #2
Team 1,Team 3,20,1,17.0,19.0,2024,League 1,Venue 1 Field #1
Team 5,Team 2,20,1,19.0,21.0,2024,League 1,Venue 1 Field #1
Team 7,Team 4,20,1,17.0,19.0,2024,League 1,Venue 1 Field #2
Team 8,Team 6,20,1,19.0,21.0,2024,League 1,Venue 1 Field #2
Team 1,Team 5,21,1,17.0,19.0,2024,League 1,Venue 1 Field #1
Team 7,Team 3,21,1,19.0,21.0,2024,League 1,Venue 1 Field #1
Team 8,Team 2,21,1,17.0,19.0,2024,League 1,Venue 1 Field #2
Team 6,Team 4,21,1,19.0,21.0,2024,League 1,Venue 1 Field #2
Team 1,Team 7,22,1,17.0,19.0,2024,League 1,Venue 1 Field #1
Team 8,Team 5,22,1,19.0,21.0,2024,League 1,Venue 1 Field #1
Team 6,Team 3,22,1,17.0,19.0,2024,League 1,Venue 1 Field #2
Team 4,Team 2,22,1,19.0,21.0,2024,League 1,Venue 1 Field #2
Team 1,Team 8,23,1,17.0,19.0,2024,League 1,Venue 1 Field #1
Team 6,Team 7,23,1,19.0,21.0,2024,League 1,Venue 1 Field #1
Team 4,Team 5,23,1,17.0,19.0,2024,League 1,Venue 1 Field #2
Team 2,Team 3,23,1,19.0,21.0,2024,League 1,Venue 1 Field #2
Team 9,Team 10,12,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 11,Team 12,12,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 13,Team 14,12,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 15,Team 16,12,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 9,Team 11,13,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 13,Team 10,13,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 15,Team 12,13,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 16,Team 14,13,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 9,Team 13,14,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 15,Team 11,14,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 16,Team 10,14,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 14,Team 12,14,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 9,Team 15,15,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 16,Team 13,15,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 14,Team 11,15,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 12,Team 10,15,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 9,Team 16,16,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 14,Team 15,16,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 12,Team 13,16,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 10,Team 11,16,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 9,Team 14,17,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 12,Team 16,17,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 10,Team 15,17,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 11,Team 13,17,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 9,Team 12,18,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 10,Team 14,18,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 11,Team 16,18,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 13,Team 15,18,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 9,Team 10,19,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 11,Team 12,19,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 13,Team 14,19,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 15,Team 16,19,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 9,Team 11,20,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 13,Team 10,20,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 15,Team 12,20,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 16,Team 14,20,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 9,Team 13,21,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 15,Team 11,21,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 16,Team 10,21,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 14,Team 12,21,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 9,Team 15,22,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 16,Team 13,22,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 14,Team 11,22,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 12,Team 10,22,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 9,Team 16,23,1,17.0,19.0,2024,League 2,Venue 1 Field #3
Team 14,Team 15,23,1,19.0,21.0,2024,League 2,Venue 1 Field #3
Team 12,Team 13,23,1,17.0,19.0,2024,League 2,Venue 1 Field #4
Team 10,Team 11,23,1,19.0,21.0,2024,League 2,Venue 1 Field #4
Team 17,Team 18,12,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 19,Team 20,12,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 21,Team 22,12,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 23,Team 24,12,2,19.0,21.0,2024,League 3,Venue 1 Field #2
Team 17,Team 19,13,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 21,Team 18,13,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 23,Team 20,13,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 24,Team 22,13,2,19.0,21.0,2024,League 3,Venue 1 Field #2
Team 17,Team 21,14,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 23,Team 19,14,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 24,Team 18,14,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 22,Team 20,14,2,19.0,21.0,2024,League 3,Venue 1 Field #2
Team 17,Team 23,15,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 24,Team 21,15,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 22,Team 19,15,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 20,Team 18,15,2,19.0,21.0,2024,League 3,Venue 1 Field #2
Team 17,Team 24,16,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 22,Team 23,16,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 20,Team 21,16,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 18,Team 19,16,2,19.0,21.0,2024,League 3,Venue 1 Field #2
Team 17,Team 22,17,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 20,Team 24,17,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 18,Team 23,17,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 19,Team 21,17,2,19.0,21.0,2024,League 3,Venue 1 Field #2
Team 17,Team 20,18,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 18,Team 22,18,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 19,Team 24,18,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 21,Team 23,18,2,19.0,21.0,2024,League 3,Venue 1 Field #2
Team 17,Team 18,19,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 19,Team 20,19,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 21,Team 22,19,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 23,Team 24,19,2,19.0,21.0,2024,League 3,Venue 1 Field #2
Team 17,Team 19,20,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 21,Team 18,20,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 23,Team 20,20,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 24,Team 22,20,2,19.0,21.0,2024,League 3,Venue 1 Field #2
Team 17,Team 21,21,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 23,Team 19,21,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 24,Team 18,21,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 22,Team 20,21,2,19.0,21.0,2024,League 3,Venue 1 Field #2
Team 17,Team 23,22,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 24,Team 21,22,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 22,Team 19,22,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 20,Team 18,22,2,19.0,21.0,2024,League 3,Venue 1 Field #2
Team 17,Team 24,23,2,17.0,19.0,2024,League 3,Venue 1 Field #1
Team 22,Team 23,23,2,19.0,21.0,2024,League 3,Venue 1 Field #1
Team 20,Team 21,23,2,17.0,19.0,2024,League 3,Venue 1 Field #2
Team 18,Team 19,23,2,19.0,21.0,2024,League 3,Venue 1 Field #2
